country,date,confirmed,deaths,recovered,tests,hospitalized,in.icu,confirmed_m_00-09,confirmed_w_00-09,confirmed_m_10-19,confirmed_w_10-19,confirmed_m_20-29,confirmed_w_20-29,confirmed_m_30-39,confirmed_w_30-39,confirmed_m_40-49,confirmed_w_40-49,confirmed_m_50-59,confirmed_w_50-59,confirmed_m_60-69,confirmed_w_60-69,confirmed_m_70-79,confirmed_w_70-79,confirmed_m_80+,confirmed_w_80+,death_m_00-09,death_w_00-09,death_m_10-19,death_w_10-19,death_m_20-29,death_w_20-29,death_m_30-39,death_w_30-39,death_m_40-49,death_w_40-49,death_m_50-59,death_w_50-59,death_m_60-69,death_w_60-69,death_m_70-79,death_w_70-79,death_m_80+,death_w_80+,first_vaccine,second_vaccine,contacts
Portugal,2020-06-23,39737,1540,25829,366777,441,72,568,501,711,839,2644,3080,2946,3323,2928,3731,2639,3706,1929,2216,1372,1535,1630,3411,0,0,0,0,1,1,0,1,10,7,34,15,95,45,179,119,446,587,NA,NA,NA
Portugal,2020-06-22,39392,1534,25548,364305,424,72,561,491,695,827,2611,3046,2911,3289,2900,3697,2614,3685,1920,2199,1365,1530,1625,3395,0,0,0,0,1,1,0,1,10,7,34,15,94,44,178,118,446,585,NA,NA,NA
Portugal,2020-06-21,39133,1530,25376,363133,407,69,554,490,684,820,2600,3028,2897,3269,2884,3680,2609,3672,1912,2173,1354,1520,1615,3342,0,0,0,0,1,1,0,1,10,7,34,15,94,44,178,118,443,584,NA,NA,NA
Portugal,2020-06-20,38841,1528,24906,361848,422,70,542,478,670,812,2586,2993,2867,3246,2852,3657,2596,3643,1905,2162,1351,1512,1609,3332,0,0,0,0,1,1,0,1,10,7,34,15,94,44,177,117,444,583,NA,NA,NA
Portugal,2020-06-19,38464,1527,24477,359579,422,67,530,463,657,795,2554,2956,2836,3209,2820,3628,2578,3619,1898,2151,1346,1510,1595,3291,0,0,0,0,1,1,0,1,10,7,34,15,94,44,176,118,443,583,NA,NA,NA
Portugal,2020-06-18,38089,1524,24010,357291,416,67,519,450,640,776,2519,2906,2799,3180,2802,3604,2552,3595,1879,2127,1342,1506,1588,3278,0,0,0,0,1,1,0,1,10,7,34,15,93,44,176,117,443,582,NA,NA,NA
Portugal,2020-06-17,37672,1523,23580,355207,435,69,508,440,629,756,2472,2850,2759,3152,2775,3575,2522,3577,1866,2109,1328,1492,1580,3257,0,0,0,0,1,1,0,1,10,7,34,15,93,44,176,117,442,582,NA,NA,NA
Portugal,2020-06-16,37336,1522,23212,353178,423,71,503,435,619,749,2451,2809,2727,3127,2733,3551,2489,3545,1849,2097,1324,1484,1571,3248,0,0,0,0,1,1,0,1,10,7,34,15,93,44,176,117,442,581,NA,NA,NA
Portugal,2020-06-15,37036,1520,22852,351057,431,73,493,435,615,738,2424,2790,2701,3103,2697,3517,2473,3522,1834,2081,1320,1476,1564,3228,0,0,0,0,1,1,0,1,10,7,34,15,93,43,175,117,442,581,NA,NA,NA
Portugal,2020-06-14,36690,1517,22669,349997,419,73,485,432,610,728,2385,2749,2672,3075,2674,3484,2456,3491,1818,2073,1313,1466,1549,3200,0,0,0,0,1,1,0,1,10,7,34,15,93,43,175,116,440,581,NA,NA,NA
Portugal,2020-06-13,36463,1512,22438,348837,428,77,478,423,605,719,2365,2723,2643,3056,2655,3465,2441,3471,1814,2066,1306,1460,1548,3200,0,0,0,0,1,1,0,1,10,7,34,15,91,44,175,115,440,578,NA,NA,NA
Portugal,2020-06-12,36180,1505,22200,346703,440,73,473,424,603,711,2332,2698,2620,3037,2620,3438,2417,3456,1801,2052,1301,1450,1535,3187,0,0,0,0,1,1,0,1,10,7,33,15,90,43,173,115,439,577,NA,NA,NA
Portugal,2020-06-11,35910,1504,22002,345495,415,70,459,414,592,695,2305,2663,2596,3017,2605,3413,2399,3439,1792,2039,1293,1446,1535,3182,0,0,0,0,1,1,0,1,10,7,33,15,90,43,172,115,439,577,NA,NA,NA
Portugal,2020-06-10,35600,1497,21742,344217,417,70,447,403,581,681,2277,2650,2530,2983,2582,3400,2383,3412,1774,2028,1291,1443,1532,3178,0,0,0,0,1,1,0,1,10,7,33,15,88,43,171,114,437,576,NA,NA,NA
Portugal,2020-06-09,35306,1492,21339,342060,394,65,436,391,562,672,2244,2630,2502,2957,2559,3370,2367,3386,1760,2011,1284,1440,1531,3168,0,0,0,0,1,1,0,1,10,7,33,15,88,43,171,113,434,575,NA,NA,NA
Portugal,2020-06-08,34885,1485,21156,339624,366,55,422,386,559,666,2200,2590,2455,2925,2508,3352,2326,3361,1740,1989,1276,1432,1521,3144,0,0,0,0,1,1,0,1,10,7,32,15,88,43,171,112,434,570,NA,NA,NA
Portugal,2020-06-07,34693,1479,20995,338500,398,58,412,379,546,661,2181,2568,2445,2916,2497,3340,2313,3343,1730,1977,1272,1429,1517,3134,0,0,0,0,1,1,0,1,10,7,32,15,87,43,170,112,430,570,NA,NA,NA
Portugal,2020-06-06,34351,1474,20807,337333,414,57,401,371,539,652,2154,2538,2415,2894,2464,3312,2287,3323,1710,1963,1269,1420,1518,3121,0,0,0,0,1,1,0,1,10,7,31,15,87,43,170,112,427,569,NA,NA,NA
Portugal,2020-06-05,33969,1465,20526,334923,421,58,393,362,533,637,2113,2497,2366,2860,2422,3271,2265,3299,1705,1953,1261,1406,1509,3117,0,0,0,0,1,1,0,1,10,7,31,15,87,43,168,112,424,565,NA,NA,NA
Portugal,2020-06-04,33592,1455,20323,333106,445,58,383,355,525,626,2067,2463,2310,2820,2390,3248,2236,3273,1691,1932,1256,1398,1502,3117,0,0,0,0,1,1,0,1,10,7,31,15,86,43,168,111,422,559,NA,NA,NA
Portugal,2020-06-03,33261,1447,20079,331094,428,56,374,350,522,618,2030,2421,2270,2781,2346,3230,2216,3239,1677,1923,1256,1393,1500,3115,0,0,0,0,1,1,0,1,10,7,31,15,85,43,167,111,418,557,NA,NA,NA
Portugal,2020-06-02,32895,1436,19869,328873,432,58,364,341,517,601,1991,2386,2242,2752,2313,3199,2192,3217,1670,1909,1246,1377,1483,3089,0,0,0,0,1,1,0,1,10,7,31,15,84,43,166,111,414,552,NA,NA,NA
Portugal,2020-06-01,32700,1424,19552,326278,471,64,356,335,512,596,1973,2371,2222,2731,2299,3180,2185,3202,1668,1901,1243,1367,1480,3079,0,0,0,0,1,1,0,1,10,6,31,14,83,43,165,111,410,548,NA,NA,NA
Portugal,2020-05-31,32500,1410,19409,325026,474,64,348,325,506,592,1953,2343,2208,2710,2288,3171,2175,3190,1657,1889,1241,1359,1480,3065,0,0,0,0,1,1,0,1,9,6,31,14,82,43,163,111,407,541,NA,NA,NA
Portugal,2020-05-30,32203,1396,19186,323663,514,63,339,315,497,584,1921,2313,2178,2679,2262,3148,2158,3165,1649,1875,1237,1354,1474,3055,0,0,0,0,1,0,0,1,9,6,31,14,82,43,162,111,403,533,NA,NA,NA
Portugal,2020-05-29,31946,1383,18911,321290,529,66,334,312,489,576,1895,2283,2145,2653,2239,3129,2138,3149,1642,1865,1230,1344,1472,3051,0,0,0,0,1,0,0,1,9,6,30,13,81,43,160,110,400,529,NA,NA,NA
Portugal,2020-05-28,31596,1369,18637,318810,512,65,320,306,485,567,1858,2256,2114,2622,2213,3102,2125,3128,1630,1854,1216,1321,1458,3021,0,0,0,0,1,0,0,1,9,6,29,13,79,43,159,110,393,526,NA,NA,NA
Portugal,2020-05-27,31292,1356,18349,316364,510,66,310,297,478,559,1828,2221,2082,2597,2189,3076,2100,3112,1619,1844,1204,1316,1446,3014,0,0,0,0,1,0,0,0,9,6,29,13,78,43,156,109,391,521,NA,NA,NA
Portugal,2020-05-26,31007,1342,18096,313886,513,71,305,293,469,549,1800,2201,2037,2568,2155,3057,2069,3093,1607,1833,1198,1316,1445,3012,0,0,0,0,1,0,0,0,9,6,28,13,77,43,153,108,388,516,NA,NA,NA
Portugal,2020-05-25,30788,1330,17822,311223,531,72,298,287,463,540,1779,2178,2023,2549,2134,3051,2061,3084,1589,1820,1189,1312,1439,2992,0,0,0,0,1,0,0,0,9,6,28,13,76,42,151,107,384,513,NA,NA,NA
Portugal,2020-05-24,30623,1316,17549,309966,536,78,295,284,458,535,1745,2162,2000,2545,2119,3042,2054,3069,1577,1820,1186,1312,1429,2991,0,0,0,0,1,0,0,0,9,6,27,12,75,40,148,105,383,510,NA,NA,NA
Portugal,2020-05-23,30471,1302,7705,308584,550,80,288,279,456,529,1730,2146,1980,2535,2108,3039,2036,3064,1566,1810,1177,1311,1428,2989,0,0,0,0,1,0,0,0,9,6,27,12,75,40,147,105,377,503,NA,NA,NA
Portugal,2020-05-22,30200,1289,7590,306171,576,84,281,274,451,524,1693,2113,1951,2526,2087,3019,2020,3044,1554,1793,1172,1302,1425,2971,0,0,0,0,1,0,0,0,9,6,28,12,77,39,146,105,369,497,NA,NA,NA
Portugal,2020-05-21,29912,1277,6452,303811,608,92,278,269,442,513,1668,2084,1918,2498,2060,2999,2005,3025,1540,1783,1153,1298,1417,2962,0,0,0,0,1,0,0,0,7,6,28,12,75,38,144,102,369,495,NA,NA,NA
Portugal,2020-05-20,29660,1263,6452,301225,609,93,272,265,436,507,1639,2068,1884,2480,2034,2971,1985,3014,1526,1769,1142,1294,1415,2959,0,0,0,0,1,0,0,0,7,6,28,12,75,38,144,102,362,488,NA,NA,NA
Portugal,2020-05-19,29432,1247,6431,298501,629,101,271,260,432,497,1622,2044,1853,2460,1998,2962,1962,3001,1515,1756,1138,1292,1413,2956,0,0,0,0,1,0,0,0,7,6,28,12,74,38,141,102,356,482,NA,NA,NA
Portugal,2020-05-18,29209,1231,6430,295449,628,105,269,259,429,493,1600,2027,1832,2431,1977,2930,1957,2985,1509,1741,1132,1287,1409,2942,0,0,0,0,1,0,0,0,7,6,28,12,73,38,140,102,349,475,NA,NA,NA
Portugal,2020-05-17,29036,1218,4636,294009,649,108,263,255,426,490,1582,2009,1808,2416,1959,2917,1948,2965,1500,1734,1132,1285,1407,2940,0,0,0,0,1,0,0,0,7,6,28,12,72,38,139,100,347,468,NA,NA,NA
Portugal,2020-05-16,28810,1203,3822,292249,657,115,259,253,421,484,1565,1986,1796,2393,1941,2887,1931,2932,1494,1726,1127,1281,1406,2928,0,0,0,0,1,0,0,0,7,6,28,12,69,38,136,99,344,463,NA,NA,NA
Portugal,2020-05-15,28583,1190,3328,289309,673,112,251,248,418,475,1547,1962,1781,2376,1926,2870,1914,2910,1481,1714,1125,1277,1394,2914,0,0,0,0,1,0,0,0,7,6,28,12,67,38,136,99,337,459,NA,NA,NA
Portugal,2020-05-14,28319,1184,3198,286285,680,108,246,245,411,469,1519,1931,1753,2348,1905,2853,1895,2897,1469,1706,1116,1272,1383,2901,0,0,0,0,1,0,0,0,7,6,28,11,67,37,136,99,337,455,NA,NA,NA
Portugal,2020-05-13,28132,1175,3182,282961,692,103,245,239,406,466,1501,1910,1741,2331,1887,2841,1876,2870,1463,1704,1111,1271,1378,2892,0,0,0,0,1,0,0,0,6,6,28,10,67,37,136,96,335,453,NA,NA,NA
Portugal,2020-05-12,27913,1163,3013,279933,709,113,242,236,401,463,1489,1883,1717,2310,1865,2828,1857,2853,1455,1704,1107,1258,1364,2881,0,0,0,0,1,0,0,0,6,6,28,10,66,35,136,95,332,448,NA,NA,NA
Portugal,2020-05-11,27679,1144,2549,276153,805,112,237,236,394,455,1474,1860,1700,2289,1839,2810,1835,2838,1448,1694,1105,1253,1349,2863,0,0,0,0,1,0,0,0,5,6,27,9,64,35,134,94,326,443,NA,NA,NA
Portugal,2020-05-10,27581,1135,2549,274536,797,112,233,235,390,452,1467,1848,1695,2288,1831,2809,1827,2830,1447,1687,1102,1251,1344,2845,0,0,0,0,1,0,0,0,5,6,27,9,63,34,133,94,324,439,NA,NA,NA
Portugal,2020-05-09,27406,1126,2499,272443,815,120,230,235,386,445,1443,1839,1679,2273,1816,2798,1806,2815,1434,1683,1095,1244,1342,2843,0,0,0,0,1,0,0,0,5,6,27,9,63,34,133,93,323,432,NA,NA,NA
Portugal,2020-05-08,27268,1114,2422,269266,842,127,229,235,381,438,1439,1831,1668,2264,1807,2791,1801,2804,1429,1668,1090,1228,1337,2828,0,0,0,0,1,0,0,0,5,5,24,9,61,34,133,93,321,428,NA,NA,NA
Portugal,2020-05-07,26715,1105,2258,265572,874,135,223,231,373,431,1397,1796,1626,2191,1757,2736,1769,2746,1396,1638,1079,1210,1327,2789,0,0,0,0,1,0,0,0,5,5,24,9,61,34,132,91,320,423,NA,NA,NA
Portugal,2020-05-06,26182,1089,2076,262041,838,136,216,223,359,423,1338,1756,1583,2128,1720,2668,1730,2701,1372,1616,1073,1202,1320,2754,0,0,0,0,1,0,0,0,5,5,24,9,61,34,128,90,315,417,NA,NA,NA
Portugal,2020-05-05,25702,1074,1743,258488,818,134,215,221,351,423,1288,1706,1538,2077,1668,2608,1693,2650,1357,1598,1068,1196,1316,2729,0,0,0,0,1,0,0,0,5,5,24,9,59,34,127,89,313,408,NA,NA,NA
Portugal,2020-05-04,25524,1063,1712,254510,813,143,208,217,348,422,1271,1702,1533,2067,1667,2594,1690,2642,1349,1581,1061,1172,1302,2698,0,0,0,0,0,0,0,0,5,5,23,9,59,33,126,89,312,402,NA,NA,NA
Portugal,2020-05-03,25282,1043,1689,252889,856,144,199,212,337,418,1245,1677,1497,2041,1654,2569,1670,2602,1342,1567,1052,1155,1286,2678,0,0,0,0,0,0,0,0,5,5,23,9,58,33,123,84,307,396,NA,NA,NA
Portugal,2020-05-02,25190,1023,1671,252728,855,150,199,212,337,418,1245,1675,1497,2040,1654,2568,1670,2599,1342,1567,1052,1155,1283,2677,0,0,0,0,0,0,0,0,5,5,23,9,57,32,119,82,299,392,NA,NA,NA
Portugal,2020-05-01,24987,1007,1647,250905,892,154,193,208,334,417,1221,1656,1485,2016,1647,2549,1638,2593,1334,1560,1051,1149,1280,2656,0,0,0,0,0,0,0,0,5,5,22,9,56,32,116,81,294,387,NA,NA,NA
Portugal,2020-04-30,24692,989,1519,247343,968,172,189,208,328,410,1194,1639,1466,1982,1616,2527,1620,2558,1322,1553,1047,1143,1272,2618,0,0,0,0,0,0,0,0,5,5,21,8,56,31,114,81,288,380,NA,NA,NA
Portugal,2020-04-29,24324,973,1470,243474,980,169,189,207,316,403,1153,1604,1437,1950,1596,2499,1599,2499,1322,1552,1037,1139,1267,2555,0,0,0,0,0,0,0,0,5,5,21,7,55,31,113,78,283,375,NA,NA,NA
Portugal,2020-04-28,24141,948,1389,238884,936,172,189,205,314,399,1149,1594,1419,1938,1586,2481,1581,2481,1316,1540,1032,1129,1257,2531,0,0,0,0,0,0,0,0,5,5,20,7,53,30,112,75,279,362,NA,NA,NA
Portugal,2020-04-27,23846,928,1357,237390,995,176,184,196,313,395,1132,1574,1405,1924,1561,2451,1571,2460,1305,1514,1018,1109,1230,2504,0,0,0,0,0,0,0,0,5,5,20,6,52,28,111,73,272,356,NA,NA,NA
Portugal,2020-04-26,23683,903,1329,236229,1005,182,183,195,309,391,1126,1567,1399,1915,1551,2436,1555,2450,1300,1498,1014,1100,1219,2475,0,0,0,0,0,0,0,0,5,5,18,6,52,26,109,73,264,345,NA,NA,NA
Portugal,2020-04-25,23271,880,1277,231616,1040,186,177,191,301,382,1109,1535,1387,1880,1536,2391,1540,2418,1288,1481,1000,1073,1193,2389,0,0,0,0,0,0,0,0,5,5,18,6,52,25,107,71,259,332,NA,NA,NA
Portugal,2020-04-24,22797,854,1228,227393,1068,188,171,189,299,372,1097,1511,1347,1842,1498,2332,1517,2363,1273,1450,990,1057,1167,2322,0,0,0,0,0,0,0,0,4,5,17,5,51,24,103,71,251,323,NA,NA,NA
Portugal,2020-04-23,22353,820,1201,219848,1095,204,171,189,297,362,1058,1473,1321,1809,1468,2317,1490,2328,1236,1421,963,1036,1135,2279,0,0,0,0,0,0,0,0,4,5,16,5,48,23,98,70,240,311,NA,NA,NA
Portugal,2020-04-22,21982,785,1143,210302,1146,207,171,189,295,353,1022,1437,1296,1777,1439,2302,1466,2303,1220,1401,936,1025,1108,2242,0,0,0,0,0,0,0,0,4,5,15,5,45,22,93,68,233,295,NA,NA,NA
Portugal,2020-04-21,21379,762,917,202769,1172,213,170,189,266,321,988,1390,1271,1713,1418,2202,1439,2231,1173,1384,927,978,1097,2222,0,0,0,0,0,0,0,0,4,5,15,5,45,22,91,68,225,282,NA,NA,NA
Portugal,2020-04-20,20863,735,610,198353,1208,215,170,189,262,319,933,1367,1237,1694,1417,2181,1391,2191,1171,1332,905,972,1041,2091,0,0,0,0,0,0,0,0,3,5,15,5,43,22,89,66,218,269,NA,NA,NA
Portugal,2020-04-19,20206,714,610,187604,1243,224,164,181,246,290,856,1293,1181,1650,1361,2112,1377,2133,1123,1321,891,935,1030,2062,0,0,0,0,0,0,0,0,3,5,15,5,43,22,88,63,209,261,NA,NA,NA
Portugal,2020-04-18,19685,687,610,162711,1253,228,157,171,231,277,828,1269,1150,1601,1332,2056,1349,2073,1107,1300,876,909,1000,1999,0,0,0,0,0,0,0,0,3,5,14,5,43,21,87,58,201,250,NA,NA,NA
Portugal,2020-04-17,19022,657,519,158940,1284,222,157,165,226,261,796,1217,1106,1543,1299,1997,1310,1996,1077,1264,851,880,960,1917,0,0,0,0,0,0,0,0,3,5,13,5,42,19,83,54,193,240,NA,NA,NA
Portugal,2020-04-16,18841,629,493,154727,1302,229,157,164,226,259,789,1205,1094,1530,1285,1982,1302,1977,1068,1251,848,867,950,1887,0,0,0,0,0,0,0,0,3,5,13,5,40,19,79,52,183,230,NA,NA,NA
Portugal,2020-04-15,18091,599,383,150804,1200,208,151,153,220,250,754,1144,1049,1457,1221,1903,1243,1890,1030,1212,833,840,920,1821,0,0,0,0,0,0,0,0,2,5,13,5,39,19,76,49,173,218,NA,NA,NA
Portugal,2020-04-14,17448,567,347,142514,1227,218,143,147,210,241,726,1094,1025,1397,1176,1829,1211,1817,995,1173,802,824,884,1754,0,0,0,0,0,0,0,0,2,5,13,5,39,17,71,45,162,208,NA,NA,NA
Portugal,2020-04-13,16934,535,277,139184,1187,188,137,147,206,229,704,1059,1010,1362,1159,1773,1180,1762,986,1120,784,781,859,1676,0,0,0,0,0,0,0,0,1,5,13,4,37,16,68,43,154,194,NA,NA,NA
Portugal,2020-04-12,16585,504,277,136243,1177,228,136,147,201,229,681,1030,995,1329,1143,1752,1163,1728,972,1101,767,750,845,1616,0,0,0,0,0,0,0,0,1,4,13,3,35,13,68,40,147,180,NA,NA,NA
Portugal,2020-04-11,15987,470,266,130300,1175,233,133,132,191,224,657,982,966,1290,1116,1701,1127,1665,945,1065,746,714,816,1517,0,0,0,0,0,0,0,0,1,3,13,3,35,13,62,38,141,161,NA,NA,NA
Portugal,2020-04-10,15472,435,233,123564,1179,226,126,119,186,214,649,959,954,1261,1094,1641,1093,1619,924,1035,724,682,777,1415,0,0,0,0,0,0,0,0,1,3,10,2,31,12,57,35,133,151,NA,NA,NA
Portugal,2020-04-09,13956,409,205,115158,1173,241,105,101,161,190,598,846,872,1141,1000,1483,1005,1452,842,938,676,608,703,1235,0,0,0,0,0,0,0,0,1,3,8,2,30,12,54,34,126,139,NA,NA,NA
Portugal,2020-04-08,13141,380,196,104886,1211,245,97,95,148,175,567,796,831,1093,957,1423,966,1386,814,896,658,568,619,1052,0,0,0,0,0,0,0,0,1,3,8,2,26,12,53,34,116,125,NA,NA,NA
Portugal,2020-04-07,12442,345,184,99730,1180,271,92,87,140,166,538,756,797,1021,901,1338,920,1296,769,845,629,530,605,1012,0,0,0,0,0,0,0,0,1,3,7,2,25,10,50,28,105,114,NA,NA,NA
Portugal,2020-04-06,11730,311,140,91794,1099,270,87,87,130,155,507,708,768,963,860,1269,883,1217,733,802,599,503,562,897,0,0,0,0,0,0,0,0,1,3,6,2,22,7,45,26,100,99,NA,NA,NA
Portugal,2020-04-05,11278,295,75,86370,1084,267,81,81,123,153,487,692,738,933,826,1232,863,1170,714,777,580,479,532,817,0,0,0,0,0,0,0,0,1,3,6,2,21,6,42,24,98,92,NA,NA,NA
Portugal,2020-04-04,10524,266,75,81087,1075,251,76,74,115,137,450,632,690,877,771,1157,813,1095,673,723,549,450,495,747,0,0,0,0,0,0,0,0,1,3,6,2,20,4,38,22,84,86,NA,NA,NA
Portugal,2020-04-03,9886,246,68,74377,1058,245,68,65,104,132,425,580,648,825,734,1093,761,1025,646,679,525,420,466,690,0,0,0,0,0,0,0,0,0,2,7,2,18,3,35,23,83,73,NA,NA,NA
Portugal,2020-04-02,9034,209,68,66895,1042,240,52,63,97,122,390,506,593,735,681,970,701,929,605,622,490,402,435,641,0,0,0,0,0,0,0,0,0,2,6,2,16,2,30,15,73,63,NA,NA,NA
Portugal,2020-04-01,8251,187,43,59457,726,230,49,55,89,116,355,470,543,677,641,879,636,840,564,569,455,378,381,554,0,0,0,0,0,0,0,0,0,2,6,1,16,1,27,14,62,58,NA,NA,NA
Portugal,2020-03-31,7443,160,43,52086,627,188,44,50,80,104,318,437,505,610,585,798,573,773,515,513,416,342,318,462,0,0,0,0,0,0,0,0,0,2,5,1,16,1,25,13,50,47,NA,NA,NA
Portugal,2020-03-30,6408,140,43,44206,571,164,30,41,66,83,264,373,436,529,510,700,503,647,458,443,360,308,269,388,0,0,0,0,0,0,0,0,0,2,5,1,15,1,23,8,45,40,NA,NA,NA
Portugal,2020-03-29,5962,119,43,38042,486,138,24,40,63,75,241,347,407,495,482,664,469,615,438,412,336,275,245,334,0,0,0,0,0,0,0,0,0,2,4,1,14,1,20,7,38,32,NA,NA,NA
Portugal,2020-03-28,5170,100,43,32754,418,89,22,34,56,67,216,302,362,439,434,568,398,533,377,359,286,224,208,285,0,0,0,0,0,0,0,0,0,2,4,1,13,1,17,4,31,27,NA,NA,NA
Portugal,2020-03-27,4268,76,43,25431,354,71,19,30,50,54,179,254,307,364,359,462,346,429,319,294,236,179,161,222,0,0,0,0,0,0,0,0,0,1,3,1,9,1,14,4,23,20,NA,NA,NA
Portugal,2020-03-26,3544,60,43,22257,191,61,14,29,49,51,166,234,268,310,304,367,277,360,255,229,184,133,128,186,0,0,0,0,0,0,0,0,0,0,3,1,8,0,14,1,16,17,NA,NA,NA
Portugal,2020-03-25,2995,43,22,21155,276,61,13,21,35,42,157,191,230,260,272,279,252,283,198,226,142,134,110,150,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,0,13,12,NA,NA,NA
Portugal,2020-03-24,2362,33,22,15474,NA,NA,7,18,30,35,133,145,188,206,224,224,208,215,158,190,107,106,73,95,0,0,0,0,0,0,0,0,0,0,2,1,4,0,5,0,12,9,NA,NA,NA
